ID_REF	VALUE
7941087	8.280
7941104	10.121
7941111	6.751
7941122	5.169
7941127	7.809
7941136	8.146
7941148	6.930
7941164	6.721
7941170	2.745
7941172	5.142
7941179	7.890
7941203	3.697
7941214	5.178
7941236	6.789
7941243	9.311
7941255	5.193
7941260	5.672
7941269	4.223
7941272	11.813
7941274	9.059
7941296	7.788
7941302	8.500
7941311	5.088
7941350	6.998
7941364	7.677
7941380	4.279
7941382	7.223
7941401	4.127
7941408	6.538
7941425	6.480
7941444	4.533
7941457	7.398
7941460	8.731
7941469	4.891
7941478	6.161
7941501	6.517
7941505	4.208
7941511	8.240
7941537	8.608
7941563	4.937
7941565	8.714
7941583	10.200
7941587	9.563
7941594	7.266
7941597	3.007
7941599	4.175
7941608	4.103
7941610	6.666
7941621	6.792
7941639	8.152
7941662	3.834
7941685	6.729
7941694	7.637
7941702	6.298
7941707	6.241
7941709	7.843
7941714	6.732
7941732	6.061
7941743	5.792
7941746	5.087
7941749	5.393
7941761	4.877
7941769	7.620
7941795	4.208
7941797	7.951
7941822	6.399
7941843	6.155
7941863	5.303
7941865	6.150
7941879	4.485
7941890	8.845
7941900	6.534
7941917	4.952
7941927	6.700
7941936	9.655
7941946	8.612
7941961	5.936
7941976	7.154
7941985	5.717
7942007	5.187
7942032	8.341
7942061	3.607
7942064	4.877
7942071	2.950
7942073	5.666
7942091	6.192
7942118	4.653
7942123	6.868
7942135	4.563
7942168	5.873
7942174	7.891
7942204	7.366
7942228	5.269
7942232	6.866
7942255	7.428
7942261	5.145
7942267	5.891
7942274	4.988
7942277	2.460
7942279	5.304
7942284	3.258
7942287	2.988
7942289	6.174
7942300	5.462
7942315	5.621
7942326	3.950
7942328	4.535
7942332	4.175
7942342	6.338
7942372	5.108
7942379	2.472
7942381	5.891
7942400	4.973
7942409	4.412
7942417	7.474
7942439	5.897
7942453	10.807
7942465	7.478
7942476	6.909
7942489	3.418
7942503	9.722
7942520	6.635
7942525	3.197
7942527	6.655
7942542	3.338
7942544	7.403
7942551	6.064
7942553	9.191
7942562	6.853
7942569	7.652
7942586	10.074
7942592	4.978
7942594	5.380
7942596	5.158
7942603	3.017
7942611	4.650
7942613	5.922
7942626	8.514
7942645	4.311
7942647	6.632
7942650	7.300
7942674	6.146
7942679	7.991
7942693	5.140
7942697	6.929
7942715	4.511
7942717	5.286
7942769	3.850
7942771	4.170
7942774	5.562
7942779	5.139
7942781	3.037
7942783	5.561
7942791	13.089
7942793	4.245
7942796	4.232
7942798	6.309
7942809	3.047
7942812	5.201
7942814	2.266
7942816	2.152
7942818	2.364
7942820	5.532
7942822	2.467
7942824	11.101
7942830	3.213
7942832	2.898
7942839	7.497
7942858	7.217
7942875	6.107
7942877	5.470
7942879	6.839
7942889	5.916
7942896	2.699
7942910	3.368
7942912	6.555
7942914	6.820
7942932	6.895
7942941	3.720
7942957	4.513
7942964	7.145
7942983	2.782
7942985	2.929
7942987	2.418
7942989	3.003
7942991	2.748
7942998	7.586
7943019	3.102
7943025	3.196
7943031	3.312
7943036	3.131
7943047	2.607
7943049	2.482
7943051	6.357
7943075	7.905
7943098	4.565
7943103	3.062
7943124	3.430
7943126	6.451
7943156	3.122
7943158	6.025
7943160	7.537
7943162	7.467
7943176	6.252
7943191	2.905
7943193	4.319
7943195	4.713
7943197	2.863
7943218	7.538
7943226	4.120
7943231	5.754
7943236	5.663
7943240	5.532
7943263	6.174
7943282	4.754
7943288	9.027
7943293	8.951
7943297	6.755
7943314	5.675
7943317	3.709
7943319	5.610
7943345	7.987
7943347	5.574
7943349	6.406
7943367	4.941
7943369	5.789
7943373	4.049
7943376	7.468
7943387	2.720
7943398	7.212
7943411	3.670
7943413	4.653
7943424	7.712
7943437	3.919
7943442	6.840
7943498	5.043
7943513	2.614
7943515	3.054
7943517	2.760
7943519	2.161
7943521	2.870
7943526	2.904
7943530	8.048
7943550	3.827
7943552	8.621
7943562	8.550
7943573	5.448
7943577	5.683
7943580	7.238
7943605	7.764
7943620	7.428
7943690	6.112
7943707	3.495
7943709	2.658
7943711	8.765
7943715	6.497
7943721	6.202
7943729	3.232
7943734	2.431
7943736	3.006
7943738	2.526
7943740	3.890
7943749	6.295
7943760	8.339
7943777	3.309
7943779	6.347
7943787	4.816
7943795	4.654
7943803	7.867
7943827	8.218
7943842	6.652
7943853	6.505
7943859	2.910
7943867	6.010
7943882	6.822
7943890	5.126
7943892	10.946
7943917	7.418
7943919	5.070
7943943	4.492
7943954	5.497
7943956	2.685
7943958	6.460
7943969	4.226
7943984	8.046
7943998	4.797
7944006	5.471
7944011	6.933
7944021	2.659
7944023	3.812
7944033	2.936
7944035	4.080
7944042	9.380
7944049	8.451
7944082	5.415
7944096	6.756
7944111	3.023
7944113	5.813
7944147	3.481
7944152	5.323
7944162	2.788
7944164	3.544
7944179	3.768
7944185	3.599
7944195	9.689
7944216	9.722
7944223	9.041
7944262	5.719
7944271	4.963
7944275	8.074
7944285	8.603
7944300	3.563
7944302	8.234
7944331	3.781
7944333	2.282
7944335	3.819
7944339	7.143
7944341	4.393
7944351	3.897
7944359	2.677
7944361	4.025
7944363	3.160
7944365	7.880
7944375	7.752
7944382	8.199
7944401	6.497
7944418	8.237
7944435	7.145
7944447	7.524
7944463	5.721
7944478	3.383
7944493	7.904
7944510	8.156
7944516	4.502
7944525	7.438
7944527	3.624
7944530	6.494
7944537	4.724
7944554	5.897
7944560	9.568
7944601	4.126
7944603	7.764
7944623	8.388
7944632	6.204
7944656	10.484
7944667	10.151
7944716	6.413
7944718	3.511
7944720	4.358
7944722	5.810
7944739	2.918
7944751	6.507
7944763	3.295
7944765	4.096
7944767	2.951
7944769	9.733
7944791	4.159
7944793	2.951
7944795	4.323
7944797	4.407
7944799	3.141
7944801	2.947
7944803	6.514
7944825	4.316
7944827	2.651
7944829	3.005
7944832	2.668
7944834	3.015
7944838	2.458
7944843	3.500
7944845	3.119
7944850	9.224
7944867	7.156
7944869	7.608
7944876	9.538
7944882	4.591
7944911	4.324
7944913	3.907
7944931	4.223
7944952	3.832
7944955	8.166
7944970	6.197
7944972	4.652
7944978	8.748
7944989	4.201
7944991	8.547
7945014	4.468
7945031	2.507
7945033	3.059
7945040	3.926
7945045	7.103
7945058	8.145
7945069	4.793
7945071	7.774
7945084	3.462
7945086	4.552
7945101	5.606
7945110	5.856
7945125	4.588
7945130	4.787
7945132	5.067
7945146	5.145
7945156	3.012
7945158	5.917
7945162	4.958
7945169	4.814
7945177	3.996
7945182	10.357
7945204	4.034
7945226	4.117
7945228	3.948
7945232	4.263
7945241	3.429
7945245	9.461
7945260	3.333
7945262	8.893
7945275	8.784
7945283	7.753
7945296	4.975
7945321	5.525
7945342	8.762
7945344	6.095
7945347	7.113
7945349	6.793
7945357	7.746
7945368	3.896
7945371	7.981
7945377	5.170
7945394	4.044
7945418	5.532
7945420	7.648
7945436	7.491
7945445	4.953
7945460	5.716
7945462	5.063
7945475	4.082
7945498	4.927
7945503	8.120
7945521	6.948
7945536	9.441
7945539	8.312
7945550	6.494
7945573	9.219
7945579	7.040
7945595	4.197
7945620	8.824
7945631	5.687
7945641	8.838
7945645	6.547
7945648	6.657
7945652	5.946
7945657	5.499
7945660	3.768
7945663	8.004
7945666	10.603
7945678	3.940
7945680	5.954
7945688	4.885
7945712	4.469
7945728	3.268
7945730	3.776
7945734	4.343
7945740	6.201
7945742	3.495
7945767	6.490
7945774	3.745
7945781	5.278
7945786	7.616
7945801	6.093
7945803	7.062
7945829	4.693
7945831	6.392
7945857	4.513
7945859	4.687
7945864	7.617
7945873	8.549
7945875	6.640
7945882	3.231
7945892	6.849
7945894	3.960
7945896	4.824
7945902	7.887
7945942	3.788
7945944	8.245
7945950	4.144
7945952	3.378
7945954	3.699
7945956	3.403
7945958	4.143
7945962	4.160
7945972	3.045
7945974	3.866
7945979	6.784
7945989	3.258
7945991	3.610
7945997	3.114
7945999	3.031
7946001	4.030
7946004	4.494
7946006	3.534
7946008	2.890
7946011	3.078
7946013	2.713
7946015	2.499
7946017	2.889
7946019	3.651
7946021	3.246
7946023	2.599
7946025	2.752
7946027	2.933
7946029	3.111
7946031	3.184
7946033	5.583
7946041	4.123
7946048	4.015
7946054	4.015
7946061	3.585
7946067	4.135
7946069	4.660
7946071	3.221
7946073	3.591
7946078	3.656
7946082	3.678
7946087	4.328
7946089	4.894
7946105	3.096
7946107	3.341
7946109	2.388
7946111	2.929
7946113	2.942
7946115	2.972
7946117	3.328
7946119	3.481
7946121	3.116
7946123	2.838
7946125	3.895
7946128	6.965
7946142	5.546
7946149	8.529
7946167	4.445
7946180	7.032
7946201	7.548
7946211	6.473
7946221	9.256
7946228	9.112
7946245	6.256
7946267	8.321
7946275	4.315
7946278	4.155
7946280	3.622
7946286	4.830
7946288	5.125
7946292	7.294
7946306	3.265
7946321	2.755
7946323	2.813
7946326	2.855
7946328	3.729
7946330	2.634
7946332	3.140
7946334	3.552
7946340	7.422
7946354	4.415
7946365	5.230
7946380	5.987
7946401	6.577
7946426	5.380
7946428	4.054
7946436	3.700
7946439	8.981
7946446	8.419
7946454	4.836
7946478	9.056
7946504	7.524
7946516	7.833
7946559	9.894
7946561	3.632
7946563	10.477
7946565	13.201
7946567	8.767
7946569	8.221
7946579	6.768
7946589	7.244
7946610	10.145
7946635	8.309
7946641	5.740
7946655	7.798
7946659	5.011
7946661	10.770
7946676	4.783
7946678	2.307
7946680	9.482
7946687	2.577
7946693	2.370
7946695	2.620
7946697	6.366
7946703	7.409
7946728	9.256
7946742	6.150
7946749	3.895
7946757	6.448
7946781	5.584
7946807	8.335
7946812	10.014
7946815	9.163
7946849	4.763
7946851	3.268
7946853	4.897
7946860	8.245
7946903	5.438
7946933	7.949
7946946	3.651
7946957	6.451
7946972	2.969
7946977	2.877
7946983	3.267
7946986	2.416
7946988	5.668
7947015	7.678
7947027	7.254
7947040	5.334
7947052	4.136
7947076	8.944
7947093	3.671
7947096	3.946
7947099	3.454
7947110	2.955
7947127	2.890
7947129	4.312
7947136	3.597
7947138	5.253
7947147	8.583
7947152	2.353
7947156	2.891
7947165	3.470
7947184	3.273
7947189	6.213
7947199	7.085
7947221	8.296
7947228	2.646
7947230	5.609
7947245	8.243
7947248	3.063
7947266	2.940
7947268	4.569
7947270	7.010
7947274	7.916
7947282	3.438
7947322	3.136
7947332	4.898
7947338	6.138
7947358	7.597
7947361	2.351
7947363	3.645
7947375	2.865
7947394	2.910
7947396	6.509
7947421	5.261
7947423	4.611
7947425	9.283
7947434	8.833
7947450	5.076
7947462	5.701
7947481	3.491
7947490	5.514
7947496	10.869
7947510	7.392
7947512	6.777
7947526	3.754
7947528	4.947
7947531	7.367
7947540	7.283
7947548	2.894
7947551	2.555
7947553	7.806
7947561	5.831
7947563	4.740
7947570	6.147
7947590	8.502
7947599	8.769
7947607	3.334
7947609	5.869
7947624	8.403
7947649	7.105
7947652	7.266
7947674	4.148
7947676	4.862
7947681	9.384
7947694	8.695
7947740	4.547
7947742	3.683
7947744	8.164
7947784	7.390
7947801	6.305
7947815	7.993
7947828	5.098
7947861	5.685
7947867	7.926
7947881	4.603
7947890	2.739
7947892	3.135
7947894	8.582
7947915	4.362
7947917	7.019
7947926	2.482
7947928	7.814
7947932	4.076
7947934	9.165
7947947	3.800
7947969	8.355
7947989	7.436
7947991	6.141
7948033	3.058
7948035	2.809
7948037	4.048
7948039	2.409
7948042	2.905
7948044	2.992
7948046	3.115
7948048	3.378
7948054	4.657
7948058	7.664
7948085	2.696
7948088	6.143
7948090	2.680
7948092	5.031
7948099	2.705
7948101	2.508
7948103	2.691
7948105	2.798
7948107	2.994
7948109	3.102
7948111	2.615
7948113	7.980
7948115	3.521
7948117	3.094
7948119	2.545
7948121	2.398
7948123	2.617
7948125	2.529
7948127	2.889
7948129	3.492
7948131	3.031
7948133	2.838
7948135	2.709
7948137	3.070
7948139	2.589
7948141	3.112
7948144	2.965
7948148	2.766
7948150	2.526
7948155	3.093
7948157	3.003
7948159	2.619
7948161	3.104
7948167	6.852
7948176	6.139
7948192	7.222
7948211	3.628
7948213	3.744
7948221	2.930
7948229	5.989
7948249	5.690
7948267	6.745
7948274	7.330
7948282	5.652
7948293	5.445
7948303	3.583
7948306	4.010
7948308	3.508
7948310	2.923
7948312	2.766
7948314	3.255
7948316	3.150
7948320	2.148
7948322	2.935
7948324	3.139
7948326	2.756
7948328	3.474
7948330	3.686
7948332	7.269
7948344	2.686
7948354	4.409
7948364	5.880
7948367	3.724
7948369	3.843
7948371	2.951
7948375	3.402
7948377	2.810
7948379	8.525
7948397	4.034
7948399	8.531
7948416	2.616
7948418	3.297
7948420	6.044
7948424	6.956
7948433	2.964
7948444	3.137
7948455	5.421
7948470	5.680
7948476	9.741
7948493	4.593
7948502	2.901
7948504	5.887
7948511	5.126
7948534	9.414
7948565	5.552
7948574	7.446
7948588	8.498
7948599	4.453
7948606	8.263
7948612	9.041
7948630	8.169
7948643	5.275
7948656	9.783
7948662	3.314
7948667	7.590
7948679	11.053
7948685	5.901
7948696	7.851
7948718	5.868
7948741	8.045
7948744	8.445
7948772	5.628
7948775	5.683
7948782	7.562
7948794	3.729
7948798	9.438
7948814	9.313
7948829	5.611
7948834	5.979
7948836	7.817
7948839	8.374
7948864	7.210
7948879	6.697
7948881	7.866
7948894	9.075
7948896	3.927
7948898	4.749
7948900	5.627
7948902	8.959
7948904	5.702
7948906	4.189
7948908	5.439
7948910	3.687
7948912	8.204
7948918	3.321
7948920	5.092
7948937	3.692
7948951	3.162
7948957	3.352
7948973	5.977
7948982	3.537
7948987	8.153
7948995	6.516
7948997	6.486
7949015	5.903
7949019	2.226
7949021	5.562
7949033	5.309
7949046	6.301
7949058	3.774
7949060	7.413
7949067	6.937
7949075	9.990
7949080	9.128
7949104	5.749
7949124	7.758
7949146	8.857
7949172	6.816
7949206	6.830
7949227	4.204
7949264	6.630
7949273	3.047
7949275	5.221
7949277	6.562
7949320	3.949
7949327	3.118
7949340	4.731
7949344	4.523
7949364	4.720
7949371	4.578
7949373	4.541
7949377	7.763
7949383	7.869
7949400	5.546
7949410	7.213
7949412	7.714
7949440	4.071
7949444	4.531
7949454	7.239
7949465	6.289
7949482	7.643
7949490	5.939
7949496	11.198
7949503	6.582
7949518	8.701
7949532	5.374
7949540	6.701
7949545	7.173
7949553	3.668
7949568	4.367
7949570	6.261
7949577	6.655
7949588	4.351
7949592	5.455
7949603	5.391
7949615	8.620
7949619	6.348
7949637	7.072
7949645	7.043
7949650	7.771
7949668	4.984
7949672	3.295
7949674	8.526
7949679	8.407
7949717	3.994
7949719	7.705
7949742	2.487
7949744	2.795
7949746	6.785
7949754	4.326
7949763	4.048
7949765	8.259
7949776	6.229
7949792	5.735
7949796	3.716
7949798	7.110
7949808	8.221
7949836	6.473
7949843	5.154
7949851	3.603
7949857	5.472
7949863	4.770
7949873	5.414
7949882	4.246
7949894	4.378
7949896	5.023
7949898	5.497
7949904	5.464
7949916	7.775
7949931	7.442
7949946	3.863
7949948	7.093
7949954	2.728
7949956	3.234
7949971	6.836
7949995	8.238
7950003	4.319
7950005	4.831
7950012	6.264
7950016	5.997
7950023	3.830
7950030	3.050
7950032	4.133
7950036	3.932
7950042	5.688
7950062	4.103
7950064	3.804
7950067	8.035
7950078	5.482
7950082	6.657
7950086	7.991
7950117	2.567
7950119	7.979
7950128	7.773
7950136	3.988
7950140	4.101
7950142	7.703
7950162	9.019
7950195	5.112
7950197	6.876
7950235	7.416
7950248	8.348
7950269	3.305
7950271	8.988
7950282	6.065
7950284	10.604
7950292	2.578
7950294	6.208
7950299	3.432
7950307	5.792
7950321	4.690
7950332	6.258
7950336	8.095
7950370	7.220
7950372	4.184
7950374	3.475
7950391	8.764
7950409	3.204
7950420	5.349
7950423	4.926
7950425	4.205
7950442	4.076
7950444	6.091
7950447	6.179
7950469	4.687
7950471	3.922
7950473	10.086
7950490	6.118
7950492	6.812
7950501	6.069
7950524	7.549
7950530	2.375
7950532	2.601
7950534	3.819
7950544	7.156
7950553	2.589
7950555	5.521
7950560	2.899
7950578	10.657
7950597	8.605
7950606	7.290
7950626	6.569
7950628	7.279
7950641	5.957
7950644	10.742
7950654	7.823
7950669	6.961
7950671	8.445
7950683	7.528
7950699	2.367
7950701	7.038
7950724	1.977
7950726	6.468
7950731	7.815
7950743	7.683
7950751	5.723
7950753	6.152
7950762	4.782
7950764	9.998
7950794	6.002
7950796	6.511
7950804	3.606
7950810	7.643
7950838	10.265
7950862	3.264
7950864	8.106
7950883	4.430
7950885	5.404
7950893	2.337
7950895	3.426
7950897	2.927
7950899	4.007
7950906	6.175
7950921	8.939
7950933	4.317
7950951	2.607
7950955	3.018
7950965	3.312
7950971	3.196
7950977	3.102
7950983	7.663
7950990	6.946
7951004	5.653
7951008	7.883
7951030	5.124
7951032	5.437
7951034	9.030
7951036	8.053
7951038	5.760
7951040	7.427
7951046	6.097
7951068	6.899
7951077	8.502
7951089	5.200
7951091	3.822
7951093	5.455
7951108	7.001
7951112	9.058
7951131	5.379
7951133	7.256
7951140	5.979
7951144	7.031
7951157	5.972
7951159	2.924
7951161	2.163
7951163	4.649
7951165	3.429
7951178	4.417
7951195	3.170
7951205	2.677
7951207	8.410
7951217	3.028
7951224	2.723
7951235	2.794
7951246	3.237
7951259	2.727
7951271	3.016
7951284	3.159
7951297	2.581
7951309	2.883
7951325	6.879
7951335	2.229
7951337	2.517
7951339	2.625
7951341	3.444
7951343	2.177
7951345	4.822
7951347	3.135
7951349	3.575
7951351	4.165
7951363	3.496
7951372	4.084
7951385	3.419
7951397	3.131
7951408	3.493
7951413	2.814
7951417	3.134
7951420	2.804
7951422	6.994
7951429	6.760
7951435	2.768
7951437	7.900
7951447	6.056
7951467	5.212
7951479	5.498
7951485	5.258
7951497	7.659
7951521	4.258
7951535	5.217
7951545	5.069
7951552	2.881
7951554	8.101
7951565	7.103
7951589	4.028
7951591	3.619
7951593	4.732
7951596	4.558
7951604	2.606
7951612	4.084
7951614	7.400
7951633	7.819
7951652	5.011
7951654	3.755
7951660	5.016
7951662	11.116
7951668	3.110
7951670	2.406
7951672	3.924
7951679	7.873
7951686	4.047
7951695	3.393
7951701	5.724
7951703	5.559
7951715	2.825
7951717	5.083
7951734	5.850
7951752	7.082
7951781	7.384
7951789	2.586
7951796	2.653
7951807	8.276
7951824	4.399
7951826	6.065
7951838	7.366
7951853	4.104
7951859	4.339
7951865	4.833
7951873	9.602
7951896	6.787
7951910	9.640
7951928	7.602
7951966	4.845
7951977	11.676
7951987	3.856
7952004	8.084
7952011	8.523
7952022	3.241
7952036	4.751
7952046	4.544
7952056	3.542
7952065	3.292
7952069	8.209
7952086	3.615
7952103	9.359
7952116	6.245
7952126	3.553
7952129	10.586
7952132	6.363
7952145	8.001
7952179	6.798
7952185	7.590
7952200	4.542
7952205	7.383
7952223	3.014
7952225	2.600
7952227	4.724
7952243	6.148
7952249	7.809
7952268	10.327
7952274	6.486
7952290	4.899
7952305	7.971
7952307	2.828
7952309	5.634
7952313	4.502
7952315	2.359
7952319	3.485
7952321	4.585
7952325	12.717
7952335	5.120
7952339	8.829
7952341	4.786
7952350	10.324
7952361	5.429
7952373	3.664
7952375	3.056
7952377	2.978
7952382	3.212
7952384	3.663
7952386	3.443
7952388	3.984
7952390	2.658
7952392	2.826
7952394	3.285
7952396	2.851
7952398	2.840
7952400	2.827
7952402	2.469
7952404	3.142
7952406	3.502
7952408	7.096
7952426	5.070
7952436	5.959
7952445	6.613
7952451	6.793
7952453	5.871
7952475	8.898
7952484	6.845
7952488	5.660
7952490	9.508
7952503	4.106
7952517	3.363
7952522	4.886
7952526	6.167
7952549	5.554
7952557	8.869
7952577	7.465
7952599	2.725
7952601	5.761
7952617	2.674
7952626	3.849
7952631	3.693
7952641	9.919
7952671	5.793
7952673	4.339
7952675	2.902
7952677	6.303
7952707	6.135
7952733	4.865
7952735	2.519
7952737	2.803
7952739	8.379
7952750	2.312
7952752	6.315
7952766	4.628
7952768	7.949
7952781	2.714
7952785	10.647
7952795	8.529
7952797	3.104
7952805	6.803
7952810	6.127
7952813	6.506
7952830	6.429
7952869	7.410
7952882	4.201
7952884	8.562
7952893	7.218
7952897	7.801
7952914	5.747
7952927	5.519
7952950	5.272
7952953	10.219
7952984	6.192
7952986	8.824
7952988	8.429
7953012	4.692
7953021	8.003
7953032	6.450
7953040	7.858
7953094	6.277
7953098	2.840
7953100	8.804
7953111	7.049
7953128	3.825
7953130	7.570
7953135	6.986
7953150	5.036
7953166	5.218
7953181	6.205
7953198	2.979
7953200	9.060
7953211	6.017
7953218	3.692
7953229	4.942
7953243	9.492
7953252	3.913
7953264	7.479
7953274	7.822
7953278	4.967
7953284	3.777
7953291	8.270
7953303	3.765
7953321	5.690
7953333	4.104
7953341	6.048
7953351	6.814
7953383	6.884
7953385	12.520
7953390	4.492
7953395	9.189
7953409	8.804
7953418	4.212
7953428	5.552
7953442	8.346
7953450	5.148
7953469	6.468
7953483	8.194
7953508	8.881
7953516	4.716
7953518	6.009
7953520	6.112
7953532	10.856
7953547	8.928
7953564	8.494
7953569	5.811
7953590	3.526
7953592	3.415
7953594	5.930
7953603	6.236
7953620	3.048
7953622	4.255
7953626	9.130
7953651	7.251
7953665	3.156
7953670	2.583
7953675	5.353
7953685	2.238
7953687	3.837
7953689	3.490
7953695	2.952
7953697	5.791
7953699	7.580
7953715	10.461
7953723	4.193
7953733	2.558
7953735	9.258
7953737	2.991
7953747	2.497
7953749	3.206
7953761	2.824
7953763	4.724
7953765	7.400
7953775	4.849
7953812	7.959
7953835	5.324
7953844	5.665
7953871	2.962
7953873	4.813
7953878	4.253
7953892	2.691
7953901	2.589
7953914	3.336
7953924	4.465
7953934	3.668
7953936	4.103
7953943	10.669
7953949	3.267
7953965	2.788
7953967	3.669
7953975	2.346
7953977	3.443
7953979	2.295
7953981	7.283
7953993	3.826
7954006	9.245
7954008	3.348
7954010	2.766
7954012	7.130
7954021	8.826
7954029	8.374
7954036	7.598
7954055	6.000
7954061	4.582
7954063	8.146
7954065	3.245
7954071	5.736
7954077	9.537
7954090	5.776
7954098	2.942
7954100	2.704
7954102	2.478
7954104	8.676
7954124	5.110
7954132	4.217
7954136	3.458
7954143	7.190
7954173	8.756
7954185	5.533
7954196	8.251
7954206	2.422
7954208	2.880
7954240	2.312
7954243	5.216
7954245	8.094
7954277	5.456
7954279	8.415
7954291	3.307
7954293	5.105
7954310	12.386
7954312	6.839
7954330	2.609
7954344	2.219
7954356	2.792
7954375	2.134
7954377	2.709
7954382	6.924
7954388	6.918
7954398	7.219
7954407	8.381
7954419	7.040
7954434	5.127
7954436	6.805
7954460	8.376
7954465	3.166
7954469	7.223
7954481	6.781
7954488	2.680
7954490	2.146
7954492	8.101
7954503	8.904
7954511	8.672
7954527	6.401
7954551	3.737
7954559	8.126
7954589	3.513
7954591	7.305
7954602	4.204
7954604	8.210
7954613	8.580
7954631	8.788
7954645	5.977
7954653	5.153
7954655	5.920
7954690	3.058
7954692	4.187
7954695	2.421
7954697	4.071
7954699	2.274
7954701	4.163
7954711	7.058
7954717	8.012
7954729	7.033
7954752	9.550
7954775	2.328
7954777	6.377
7954783	2.652
7954785	3.175
7954787	4.681
7954789	6.620
